,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,11,10,11,8
4,11,10,11,8
5,12,9,11,8
6,12,9,11,8
7,11,9,12,8
8,11,9,12,8
9,10,9,12,9
10,10,9,11,10
11,10,8,12,10
12,10,8,12,10
13,10,8,13,9
14,10,7,13,10
15,11,7,13,9
16,12,7,12,9
17,13,7,11,9
18,13,7,10,10
19,13,7,10,10
20,12,7,10,11
21,12,7,10,11
22,12,8,9,11
23,12,9,9,10
24,12,9,8,11
25,13,8,8,11
26,13,8,9,10
27,14,8,9,9
28,14,8,9,9
29,14,9,8,9
30,13,9,8,10
31,12,9,9,10
32,12,10,9,9
33,12,9,10,9
34,12,9,10,9
35,12,9,10,9
36,12,9,10,9
37,11,9,10,10
38,11,10,10,9
39,11,10,10,9
40,11,11,10,8
41,12,10,10,8
42,12,11,10,7
43,12,11,10,7
44,13,11,9,7
45,13,11,9,7
46,13,11,9,7
47,13,12,8,7
48,14,12,7,7
49,13,12,8,7
50,13,13,8,6
51,12,13,9,6
52,13,13,8,6
53,13,14,8,5
54,12,15,8,5
55,12,15,8,5
56,12,15,7,6
57,12,14,8,6
58,11,15,8,6
59,12,15,8,5
60,11,15,8,6
61,10,16,8,6
62,10,16,7,7
63,10,16,8,6
64,10,17,8,5
65,10,17,8,5
66,10,17,8,5
67,10,17,8,5
68,10,18,7,5
69,10,18,7,5
70,10,18,7,5
71,10,18,7,5
72,10,17,8,5
73,10,16,9,5
74,11,15,9,5
75,10,15,10,5
76,10,15,10,5
77,9,15,11,5
78,10,14,11,5
79,10,13,12,5
80,10,12,13,5
81,9,13,13,5
82,9,14,12,5
83,8,15,12,5
84,8,15,12,5
85,8,16,11,5
86,8,17,10,5
87,8,17,10,5
88,9,17,9,5
89,9,17,10,4
90,9,18,10,3
91,8,18,11,3
92,8,18,11,3
93,8,18,11,3
94,8,18,10,4
95,8,18,10,4
96,9,17,10,4
97,9,18,9,4
98,9,19,9,3
99,9,19,9,3
100,10,18,9,3
101,10,19,8,3
102,10,20,7,3
103,10,20,7,3
104,10,20,7,3
105,10,20,7,3
106,10,20,7,3
107,10,19,7,4
108,10,19,7,4
109,11,18,7,4
110,11,18,7,4
111,11,18,7,4
112,11,19,7,3
113,11,18,7,4
114,11,19,7,3
115,11,18,8,3
116,11,18,8,3
117,11,17,9,3
118,11,17,9,3
119,12,16,9,3
120,11,16,10,3
121,11,17,10,2
122,10,17,10,3
123,10,16,11,3
124,10,16,11,3
125,10,16,12,2
126,10,16,12,2
127,10,15,13,2
128,10,15,13,2
129,10,15,14,1
130,9,15,15,1
131,9,15,15,1
132,9,16,14,1
133,9,16,13,2
134,9,15,13,3
135,9,15,12,4
136,9,14,12,5
137,9,14,12,5
138,10,13,12,5
139,10,13,12,5
140,9,13,12,6
141,9,13,12,6
142,9,13,12,6
143,9,13,11,7
144,9,12,12,7
145,9,11,13,7
146,10,10,13,7
147,10,9,14,7
148,11,9,13,7
149,11,9,13,7
150,11,9,13,7
151,12,8,13,7
152,11,8,13,8
153,11,8,12,9
154,10,8,13,9
155,9,8,14,9
156,10,7,14,9
157,10,7,14,9
158,11,7,13,9
159,11,6,14,9
