,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,11,9
3,10,9,11,10
4,10,9,12,9
5,10,8,13,9
6,10,9,12,9
7,11,9,11,9
8,11,8,11,10
9,11,7,12,10
10,10,8,12,10
11,10,8,13,9
12,9,9,13,9
13,9,10,12,9
14,9,10,12,9
15,9,10,11,10
16,9,10,11,10
17,9,10,11,10
18,9,10,11,10
19,9,10,11,10
20,9,10,11,10
21,9,9,12,10
22,10,8,12,10
23,10,9,12,9
24,10,10,11,9
25,10,10,11,9
26,10,10,11,9
27,11,9,11,9
28,10,9,12,9
29,11,9,12,8
30,12,9,12,7
31,12,9,12,7
32,13,9,11,7
33,12,9,12,7
34,12,9,12,7
35,12,9,12,7
36,12,9,13,6
37,13,8,13,6
38,13,9,12,6
39,12,9,12,7
40,12,9,12,7
41,11,10,12,7
42,11,10,12,7
43,11,10,13,6
44,12,10,13,5
45,11,11,13,5
46,11,11,13,5
47,11,11,13,5
48,11,11,13,5
49,12,10,13,5
50,13,10,13,4
51,13,11,12,4
52,12,11,13,4
53,12,11,13,4
54,11,12,13,4
55,10,12,14,4
56,10,12,14,4
57,10,12,14,4
58,9,12,14,5
59,9,12,14,5
60,8,12,15,5
61,8,11,16,5
62,9,11,15,5
63,9,10,16,5
64,9,10,17,4
65,9,9,18,4
66,10,9,17,4
67,9,9,18,4
68,9,10,17,4
69,9,9,18,4
70,9,9,17,5
71,10,9,16,5
72,10,9,17,4
73,9,10,17,4
74,9,11,16,4
75,9,11,16,4
76,9,11,16,4
77,9,12,15,4
78,8,12,16,4
79,8,12,17,3
80,7,13,17,3
81,6,14,17,3
82,6,14,17,3
83,7,14,16,3
84,7,14,16,3
85,6,14,17,3
86,7,14,17,2
87,7,13,18,2
88,7,14,18,1
89,7,15,17,1
90,6,15,18,1
91,6,15,18,1
92,6,15,18,1
93,6,15,18,1
94,6,15,18,1
95,7,14,18,1
96,7,13,19,1
97,7,12,20,1
98,7,12,20,1
99,7,13,19,1
100,7,13,19,1
101,6,14,19,1
102,5,14,20,1
103,4,14,21,1
104,4,14,21,1
105,4,14,21,1
106,4,13,21,2
107,4,13,21,2
108,4,14,20,2
109,4,14,20,2
110,4,13,21,2
111,4,13,21,2
112,5,12,21,2
113,5,12,21,2
114,5,13,20,2
115,5,12,21,2
116,5,12,21,2
117,4,12,22,2
118,4,12,22,2
119,4,12,22,2
120,4,11,22,3
121,4,10,23,3
122,4,9,23,4
123,5,9,22,4
124,5,9,22,4
125,4,10,22,4
126,4,9,22,5
127,4,8,23,5
128,4,9,22,5
129,4,8,23,5
130,4,8,23,5
131,4,8,23,5
132,4,8,22,6
133,5,8,21,6
134,5,9,20,6
135,4,9,20,7
136,4,8,20,8
137,4,9,20,7
138,4,8,21,7
139,4,8,22,6
140,4,8,23,5
141,4,8,23,5
142,4,8,23,5
143,4,8,23,5
144,4,8,23,5
