,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,10,11
2,10,9,9,12
3,10,9,9,12
4,10,8,10,12
5,10,9,9,12
6,10,9,9,12
7,10,9,9,12
8,10,9,9,12
9,11,8,9,12
10,11,7,9,13
11,10,8,9,13
12,11,8,9,12
13,12,8,8,12
14,12,7,8,13
15,11,7,9,13
16,11,7,9,13
17,11,7,9,13
18,11,7,8,14
19,10,7,8,15
20,10,7,8,15
21,9,8,8,15
22,9,8,8,15
23,9,7,9,15
24,10,7,9,14
25,9,7,9,15
26,10,7,9,14
27,10,7,9,14
28,10,7,9,14
29,10,8,9,13
30,9,8,10,13
31,8,8,10,14
32,8,8,9,15
33,8,8,9,15
34,8,9,9,14
35,8,9,9,14
36,7,9,9,15
37,7,8,9,16
38,8,8,9,15
39,8,8,10,14
40,7,8,11,14
41,7,8,11,14
42,7,7,11,15
43,7,7,10,16
44,7,7,11,15
45,7,7,10,16
46,8,7,10,15
47,8,7,10,15
48,8,7,10,15
49,8,6,11,15
50,8,6,11,15
51,7,7,11,15
52,7,7,11,15
53,7,6,12,15
54,6,6,12,16
55,6,6,11,17
56,6,6,12,16
57,5,7,12,16
58,5,7,12,16
59,5,7,12,16
60,5,7,12,16
61,6,7,11,16
62,6,7,10,17
63,6,8,9,17
64,6,7,9,18
65,6,7,9,18
66,6,7,9,18
67,6,7,9,18
68,6,7,10,17
69,7,7,10,16
70,8,7,9,16
71,8,8,8,16
72,8,8,9,15
73,9,7,9,15
74,10,6,9,15
75,10,6,10,14
76,11,6,9,14
77,12,6,9,13
78,12,6,9,13
79,12,6,9,13
80,12,6,9,13
81,12,6,9,13
82,13,6,8,13
83,13,6,9,12
84,13,6,9,12
85,12,6,10,12
86,12,5,11,12
87,12,5,11,12
88,13,5,11,11
89,13,5,10,12
90,13,5,9,13
91,14,5,8,13
92,14,5,8,13
93,13,5,8,14
94,13,5,7,15
95,14,5,7,14
96,13,5,8,14
97,13,5,8,14
98,12,5,9,14
99,12,5,10,13
100,11,5,10,14
101,11,5,10,14
102,11,5,11,13
103,12,4,11,13
104,12,4,11,13
105,13,4,11,12
106,13,4,11,12
107,14,4,11,11
108,14,4,11,11
109,14,4,11,11
110,15,3,11,11
111,15,4,11,10
112,14,5,11,10
113,14,5,10,11
114,14,5,10,11
115,14,6,9,11
116,14,5,9,12
117,13,5,10,12
118,13,5,9,13
119,13,5,8,14
120,14,5,8,13
121,15,5,7,13
122,15,6,7,12
123,16,6,7,11
124,16,6,7,11
125,16,5,8,11
126,16,5,8,11
127,15,5,8,12
128,15,5,8,12
129,15,5,9,11
130,16,4,9,11
131,16,4,9,11
132,16,4,8,12
133,16,4,8,12
134,16,4,8,12
135,16,4,8,12
136,16,4,8,12
137,15,4,8,13
138,15,4,9,12
139,14,5,9,12
140,13,5,10,12
141,12,5,10,13
142,12,5,10,13
143,11,6,10,13
144,11,7,10,12
145,11,7,9,13
146,11,7,10,12
147,10,8,10,12
148,11,8,10,11
149,11,8,10,11
150,11,8,10,11
151,11,9,9,11
152,11,9,9,11
153,11,9,9,11
154,11,9,9,11
155,11,10,8,11
156,11,10,7,12
157,11,10,6,13
158,10,10,7,13
159,11,10,7,12
160,11,10,7,12
161,12,10,7,11
162,12,10,7,11
163,12,10,8,10
164,13,10,8,9
165,14,9,8,9
166,15,9,7,9
167,16,9,6,9
168,16,9,6,9
169,16,10,6,8
170,15,11,6,8
171,14,11,6,9
172,15,11,6,8
173,15,10,6,9
174,16,10,5,9
175,16,11,4,9
176,15,12,4,9
177,14,12,5,9
178,14,11,6,9
179,14,11,6,9
180,14,11,7,8
181,14,11,7,8
182,13,12,7,8
183,13,13,7,7
184,13,14,7,6
185,13,14,7,6
186,12,14,7,7
187,12,14,8,6
188,12,14,8,6
189,11,15,8,6
190,11,15,8,6
191,12,14,8,6
192,13,13,8,6
193,13,13,8,6
194,13,13,9,5
195,13,12,10,5
196,13,12,10,5
197,13,11,11,5
198,13,12,10,5
199,12,13,10,5
200,12,12,11,5
201,13,12,10,5
202,14,12,9,5
203,14,12,9,5
204,14,11,10,5
205,13,11,11,5
206,13,11,11,5
207,13,11,11,5
208,13,12,10,5
209,12,12,11,5
210,13,12,10,5
211,12,12,11,5
212,13,12,10,5
213,12,12,11,5
214,13,12,11,4
215,13,12,10,5
216,13,13,9,5
217,12,14,9,5
218,12,14,8,6
219,13,14,7,6
220,13,14,7,6
221,13,14,6,7
222,13,13,6,8
223,14,13,5,8
224,14,13,5,8
225,13,14,5,8
226,14,14,5,7
227,15,13,5,7
228,15,13,5,7
229,15,13,5,7
230,15,13,5,7
231,14,14,5,7
232,15,13,5,7
233,15,13,5,7
234,15,14,5,6
235,15,14,5,6
236,14,14,6,6
237,15,14,5,6
238,16,13,5,6
239,16,12,6,6
240,16,13,6,5
241,16,14,5,5
242,17,13,5,5
243,17,12,5,6
244,17,12,5,6
245,16,12,5,7
246,16,12,5,7
247,16,12,5,7
248,15,12,6,7
249,16,11,6,7
250,16,10,6,8
251,15,11,6,8
252,15,11,6,8
253,14,12,6,8
254,14,12,7,7
255,14,12,8,6
256,13,12,8,7
257,13,13,7,7
258,12,13,8,7
259,13,12,8,7
260,13,11,8,8
261,12,11,9,8
262,13,11,9,7
263,12,12,9,7
264,12,12,9,7
265,12,12,10,6
266,12,13,9,6
267,13,13,8,6
268,12,14,8,6
269,11,14,8,7
270,11,15,7,7
271,11,16,7,6
272,10,16,7,7
273,10,16,7,7
274,10,15,7,8
275,9,16,7,8
276,9,15,7,9
277,9,15,7,9
278,10,15,7,8
279,10,15,6,9
280,11,14,6,9
281,11,15,6,8
282,11,15,6,8
283,11,14,6,9
284,10,15,6,9
285,9,16,6,9
286,10,16,5,9
287,11,15,5,9
288,12,15,4,9
289,12,16,3,9
290,12,17,3,8
291,13,16,3,8
292,13,16,3,8
293,12,16,3,9
294,11,17,3,9
295,11,17,3,9
296,11,17,4,8
297,12,16,4,8
298,13,15,4,8
299,13,15,4,8
300,12,15,4,9
301,11,16,4,9
302,10,17,4,9
303,10,16,4,10
304,10,16,4,10
305,11,15,4,10
306,11,15,4,10
307,11,15,4,10
308,11,15,4,10
309,11,15,4,10
310,11,14,4,11
311,10,14,4,12
312,10,14,4,12
313,11,14,3,12
314,11,14,3,12
315,11,13,3,13
316,12,13,3,12
317,12,13,3,12
318,13,13,3,11
319,13,12,3,12
320,12,13,3,12
321,11,13,3,13
322,11,14,2,13
323,11,13,3,13
324,11,12,3,14
325,12,12,2,14
326,12,13,2,13
327,11,13,2,14
328,11,13,1,15
329,12,12,1,15
330,13,12,1,14
331,14,11,1,14
332,13,11,1,15
333,13,10,1,16
334,14,9,1,16
335,14,9,1,16
336,14,9,1,16
337,13,9,1,17
338,12,9,1,18
339,12,9,0,19
340,12,9,0,19
341,11,9,0,20
342,10,9,0,21
343,10,9,0,21
344,10,9,1,20
345,10,9,1,20
346,11,9,0,20
347,10,10,0,20
348,10,10,0,20
349,9,11,0,20
350,9,12,0,19
351,9,12,0,19
352,9,12,0,19
353,8,12,0,20
354,8,11,0,21
355,8,11,0,21
