,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,10,12,11,7
4,11,12,10,7
5,10,13,10,7
6,10,12,11,7
7,10,13,10,7
8,10,13,9,8
9,10,14,8,8
10,9,15,8,8
11,8,15,9,8
12,8,16,9,7
13,7,17,9,7
14,6,17,10,7
15,6,17,10,7
16,6,16,11,7
17,5,16,11,8
18,5,15,12,8
19,5,15,12,8
20,5,15,12,8
21,6,15,12,7
22,7,15,11,7
23,6,16,11,7
24,6,17,10,7
25,6,18,10,6
26,7,18,10,5
27,7,19,9,5
28,8,18,9,5
29,8,19,8,5
30,8,19,8,5
31,8,19,8,5
32,8,19,8,5
33,8,19,8,5
34,8,20,8,4
35,8,20,8,4
36,9,19,8,4
37,9,18,9,4
38,9,18,8,5
39,9,17,9,5
40,9,17,10,4
41,8,18,10,4
42,9,17,10,4
43,10,16,10,4
44,9,16,10,5
45,9,17,9,5
46,9,18,8,5
47,9,19,8,4
48,9,19,8,4
49,9,19,9,3
50,9,19,9,3
51,9,20,8,3
52,9,21,7,3
53,9,22,6,3
54,10,21,6,3
55,10,21,6,3
56,10,20,6,4
57,11,19,6,4
58,11,19,6,4
59,11,20,5,4
60,11,20,5,4
61,11,20,5,4
62,11,19,6,4
63,11,18,6,5
64,11,18,6,5
65,11,19,6,4
66,12,18,6,4
67,13,17,6,4
68,14,17,6,3
69,13,18,6,3
70,14,17,6,3
71,13,17,7,3
72,12,17,7,4
73,12,18,7,3
74,12,18,7,3
75,12,17,8,3
76,12,17,8,3
77,13,17,7,3
78,13,17,7,3
79,14,16,7,3
80,14,16,7,3
81,14,15,8,3
82,13,15,8,4
83,14,15,7,4
84,14,15,7,4
85,13,15,8,4
86,12,15,9,4
87,12,15,9,4
88,12,15,9,4
89,12,15,9,4
90,11,15,9,5
91,10,16,9,5
92,11,16,8,5
93,11,15,8,6
94,11,15,7,7
95,11,15,8,6
96,12,14,8,6
97,12,14,9,5
98,12,14,9,5
99,12,13,10,5
100,12,13,10,5
101,13,13,9,5
102,14,12,9,5
103,13,13,9,5
104,13,13,8,6
105,13,12,9,6
106,13,12,9,6
107,13,12,9,6
108,14,12,9,5
109,13,12,10,5
110,14,11,10,5
111,14,11,10,5
112,13,11,10,6
113,13,11,9,7
114,14,11,9,6
115,15,10,9,6
116,16,10,9,5
117,16,10,9,5
118,17,10,9,4
119,16,11,9,4
120,17,10,9,4
121,16,10,9,5
122,17,9,9,5
123,17,9,9,5
124,17,9,9,5
125,17,9,9,5
126,16,9,9,6
127,17,8,9,6
128,18,8,9,5
129,17,8,9,6
130,16,8,9,7
131,16,8,9,7
132,15,8,10,7
133,15,8,10,7
134,14,8,11,7
135,13,8,12,7
136,13,8,12,7
137,12,8,13,7
138,12,8,13,7
139,12,8,13,7
140,12,8,13,7
141,12,7,14,7
142,12,7,14,7
143,13,7,13,7
144,14,6,13,7
145,14,6,13,7
146,15,6,12,7
147,15,6,12,7
148,15,7,11,7
149,14,7,12,7
150,15,6,12,7
151,15,6,12,7
152,15,5,12,8
153,15,6,11,8
154,14,6,12,8
155,14,5,13,8
156,15,5,13,7
157,15,5,13,7
158,15,5,12,8
159,15,5,12,8
