,C,D,C,D
,C,C,D,D
1,4478,1855,1976,1591
2,4555,1831,1921,1593
3,4524,1857,1922,1597
4,4607,1774,1938,1581
5,4620,1827,1882,1571
6,4547,1858,1881,1614
